orf_id	Essential	orf_size	upstream_size	downstream_size	upstream_conservation	downstream_conservation	recombination	paralagous_count	phyletic_retention	promoter_count(Harbison_et_al)	DIP_degree	MW	PI	CAI	Codon_bias	ALA	ARG	ASN	ASP	CYS	GLN	GLU	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL	FOP_score	Gravy_score	aromaticity_score	num places loc	actin	ambiguous	bud	bud neck	cell periphery	cytoplasm	endosome	ER	ER to Golgi	Golgi	Golgi to ER	Golgi to Vacuole	lipid particle	microtubule	mitochondrion	nuclear periphery	nucleolus	nucleus	peroxisome	punctate composite	spindle pole	vacuolar membrane	vacuole
YJR013W	1	918	1250	235	0.477	0.212765957	0.99	0	4	45	0	47166	9.86	0.108	0.017	16	15	21	11	6	13	11	26	8	30	58	18	7	32	13	20	28	13	30	27	0.415	0.344169	0.186104	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR014W	0	597	235	295	0.212765957	0.010169492	1.08	0	4	13	2	22495	8.86	0.217	0.245	17	9	5	10	5	5	25	9	2	12	16	31	3	5	3	12	8	1	6	14	0.562	-0.612121	0.060606	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR015W	0	1533	295	197	0.010169492	0.746192893	1.14	1	0	21	9	58117	7.05	0.132	0.065	36	17	33	26	6	17	16	22	6	31	53	24	13	38	29	29	35	7	31	41	0.447	0.123922	0.14902	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR016C	1	1758	312	197	0.413461538	0.746192893	2.08	0	2	0	1	62861	7.8	0.378	0.495	48	21	24	25	10	16	36	64	12	41	42	42	23	16	30	45	33	3	20	34	0.696	-0.213333	0.066667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJR017C	1	513	198	312	0.146464646	0.413461538	1.61	0	4	0	17	19405	9.19	0.124	0.133	7	14	4	13	2	5	13	11	8	7	11	15	2	6	8	18	10	3	3	10	0.479	-0.948824	0.070588	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR019C	0	1050	273	198	0.413919414	0.146464646	1.44	0	3	0	2	40259	9.58	0.109	0.097	18	15	11	18	1	17	14	15	20	16	32	21	8	20	21	36	19	3	23	21	0.462	-0.429226	0.131805	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR021C	0	1025	204	273	0	0.413919414	1.54	0	1	0	0	35683	6.92	0.107	0.081	18	21	17	21	2	13	29	8	11	11	32	26	12	5	8	38	22	2	3	15	0.447	-0.860828	0.031847	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR022W	1	330	204	116	0	0	1.42	0	2	12	70	12385	7.18	0.13	0.014	6	3	9	8	2	1	9	4	1	11	11	14	2	4	2	6	5	1	2	8	0.443	-0.244954	0.06422	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR024C	0	735	173	116	0.497109827	0	2.78	0	3	0	3	27427	6.58	0.121	-0.03	17	4	10	17	9	8	12	13	9	24	19	21	9	11	17	12	12	2	9	9	0.408	-0.156148	0.090164	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR025C	0	534	12287	173	0.5	0.497109827	2.56	0	2	0	2	20235	5.65	0.173	0.103	4	7	13	11	5	6	14	13	6	11	13	12	4	7	12	6	10	3	6	14	0.482	-0.528813	0.090395	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR030C	0	2238	389	12287	0.262210797	0.887	0.87	1	1	0	2	84289	7.13	0.114	0.015	24	35	39	53	11	21	39	23	14	46	92	55	15	27	28	106	37	5	28	47	0.411	-0.302819	0.080537	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR031C	0	4227	268	389	0.104477612	0.262210797	0.96	1	4	0	1	159435	4.7	0.13	0.009	69	49	82	101	16	58	99	45	19	127	175	92	25	73	45	134	76	8	35	80	0.421	-0.102699	0.082386	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR032W	0	1182	268	115	0.104477612	0.017391304	0.68	1	1	16	5	45133	5.14	0.185	0.097	17	16	28	34	7	12	29	25	5	25	27	37	8	22	14	25	14	1	23	24	0.482	-0.62341	0.117048	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR033C	0	4074	231	115	0.017316017	0.017391304	0.86	0	3	0	1	154932	8.2	0.144	0.06	65	55	83	85	25	60	65	48	34	105	147	106	23	52	65	113	78	24	44	80	0.449	-0.29941	0.08843	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR034W	0	327	231	345	0.017316017	0	0.9	0	2	12	0	12394	7.86	0.119	0.112	6	5	6	8	7	8	8	4	1	4	11	13	5	3	6	4	3	0	2	4	0.476	-0.719444	0.046296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR035W	0	3258	345	100	0	0	0.84	6	5	14	12	124527	7.47	0.127	0.017	43	59	71	76	9	61	85	64	23	69	112	101	17	39	28	81	56	14	28	49	0.422	-0.736037	0.074654	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR036C	0	2679	544	100	0.266	0	0.83	2	4	0	0	103456	9.16	0.105	-0.066	28	53	55	43	24	30	59	39	19	61	95	73	13	54	26	90	43	13	32	42	0.372	-0.395628	0.110987	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR039W	0	3366	544	444	0.244485294	0.006756757	0.84	0	1	23	0	127438	6.19	0.125	0.012	48	44	57	66	27	33	68	58	21	91	105	75	21	74	27	92	76	7	47	84	0.431	-0.035682	0.114184	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR040W	0	2340	444	153	0.006756757	0.104575163	0.8	0	3	29	5	87591	7.07	0.136	0.084	49	31	35	24	14	16	52	50	13	68	78	43	17	50	22	58	57	12	30	60	0.463	0.212195	0.1181	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR041C	1	3525	291	153	0.144329897	0.104575163	1.05	0	2	0	1	135116	6.34	0.142	0.011	62	34	72	62	22	41	81	26	31	105	154	90	19	76	31	109	61	9	41	48	0.425	-0.06448	0.107325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YJR042W	1	2235	291	171	0.144329897	0.005847953	0.84	0	2	16	4	84897	4.33	0.131	0.029	44	27	38	58	12	24	61	30	5	49	94	43	21	35	26	61	30	11	31	44	0.423	-0.138037	0.103495	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YJR043C	0	1053	1249	171	0.27	0.005847953	0.92	0	1	0	2	40309	8.56	0.143	0.016	12	15	18	28	5	14	32	7	4	21	25	49	8	11	21	32	26	0	10	12	0.436	-1.04743	0.06	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR044C	0	423	452	1249	0.477876106	0.31	1.03	0	3	0	0	15663	6.32	0.151	0.091	6	0	6	7	4	2	2	10	5	15	20	6	6	15	5	13	6	1	5	6	0.466	0.785714	0.15	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR046W	1	1815	445	1045	0.485393258	0.184	1.37	0	1	31	0	68405	8.71	0.108	0.04	37	35	29	39	7	33	27	22	9	29	76	37	14	24	26	55	45	7	18	35	0.417	-0.31457	0.081126	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR047C	0	474	953	1045	0.592	0.18	1.49	1	3	0	0	17131	4.65	0.704	0.695	13	4	3	15	2	3	13	12	5	7	12	13	8	6	6	13	10	0	3	9	0.819	-0.40828	0.057325	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR049C	0	1593	220	219	0.486363636	0.662100457	1.49	2	3	0	2	59469	7.15	0.127	0.014	30	29	40	32	9	13	36	26	14	28	44	37	13	22	22	54	28	5	11	37	0.414	-0.488491	0.071698	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR050W	0	708	220	456	0.486363636	0.054824561	1.07	0	3	10	10	28024	10.15	0.098	-0.08	11	17	17	12	1	14	23	8	7	10	19	26	7	5	6	15	9	7	8	13	0.367	-1.0966	0.085106	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR051W	0	1506	456	695	0.054824561	0.194	0.9	1	1	32	1	55065	9.76	0.168	0.149	22	20	30	29	3	17	23	40	12	34	51	40	13	16	15	45	35	2	12	42	0.496	-0.217565	0.05988	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJR052W	0	1698	695	267	0.189928058	0	0.79	0	2	37	1	63777	5.21	0.136	0.076	27	33	38	38	11	20	46	27	7	36	77	38	8	21	14	53	32	3	11	25	0.444	-0.391858	0.061947	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR053W	0	1725	267	304	0	0.207236842	0.75	0	2	13	9	66086	5.69	0.151	0.05	23	36	40	46	3	25	50	18	11	27	43	48	14	26	29	60	37	6	10	22	0.44	-0.989896	0.073171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YJR054W	0	1494	304	1222	0.207236842	0.398	0.83	0	1	24	1	57516	8.11	0.134	0.008	15	21	45	27	7	12	28	19	5	44	43	37	11	32	18	46	33	7	23	24	0.432	-0.326157	0.124748	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YJR055W	0	495	1222	2525	0.552	0	1	0	2	54	3	18376	9.01	0.126	-0.047	12	5	13	8	7	5	10	9	4	8	15	20	3	3	2	12	6	0	9	13	0.391	-0.431707	0.073171	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR056C	0	711	1559	2525	0.108	0.604	0.9	0	0	0	6	27361	6.95	0.098	-0.065	13	19	22	16	3	8	23	6	8	9	23	18	4	7	12	22	9	2	5	7	0.357	-1.10678	0.059322	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR057W	1	651	1559	19	0.285	0.052631579	1.96	0	4	93	0	24687	5.49	0.148	0.065	7	8	9	19	3	10	14	15	3	16	25	21	5	10	5	11	13	3	6	13	0.457	-0.336574	0.087963	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR058C	0	444	611	19	0.334	0.052631579	2.08	1	3	0	4	17373	4.85	0.084	-0.147	5	9	4	14	3	7	8	6	5	13	16	5	6	12	2	10	1	1	7	13	0.336	0.133333	0.136054	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR059W	0	2457	611	515	0.392798691	0.302	1.45	2	1	62	1	91400	9.52	0.155	0.098	38	37	61	55	8	19	42	42	30	37	59	73	19	32	53	94	56	4	22	37	0.464	-0.800367	0.070905	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR060W	0	1056	515	696	0.293203883	0.088	1.41	0	3	54	10	39387	4.77	0.136	0.08	29	19	27	28	1	21	42	17	9	14	27	29	7	0	9	33	21	2	8	8	0.453	-1.2755	0.02849	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR061W	0	2808	696	157	0.063218391	0	1.25	1	1	51	2	108426	6.56	0.126	0.02	39	46	71	65	5	27	62	41	25	53	105	69	16	55	28	86	41	11	45	45	0.421	-0.510267	0.118717	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR062C	0	1374	345	157	0.084057971	0	0.91	0	2	0	7	51896	4.94	0.125	-0.016	20	12	24	34	7	18	31	27	6	30	46	39	10	27	20	38	25	6	17	20	0.406	-0.385339	0.109409	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJR063W	0	378	345	341	0.084057971	0.029325513	1.02	0	4	25	3	13660	7.79	0.199	0.199	8	3	9	6	8	4	7	7	1	3	11	12	2	5	4	12	10	0	4	9	0.528	-0.3216	0.072	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YJR064W	1	1689	341	206	0.029325513	0.582524272	1.03	7	5	14	15	61914	5.25	0.217	0.18	40	22	17	50	9	28	36	39	9	47	54	50	16	17	20	38	24	2	7	37	0.517	-0.253381	0.046263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR065C	1	1350	257	206	0.556420233	0.582524272	1.19	3	3	0	11	49541	5.6	0.201	0.229	33	21	28	22	5	14	29	34	6	26	33	23	5	27	22	40	28	5	15	33	0.54	-0.256793	0.104677	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR066W	0	7413	257	190	0.556420233	0	1.43	3	3	27	11	281137	7.2	0.138	0.075	156	112	132	124	31	111	160	93	61	192	330	164	50	89	112	186	128	36	76	127	0.446	-0.168178	0.081377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR067C	1	426	198	190	0	0	0.93	0	2	0	0	16076	4.94	0.138	0.031	5	6	6	14	1	5	11	10	3	10	13	13	2	5	5	11	7	3	4	7	0.434	-0.665248	0.085106	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR068W	1	1062	198	101	0	0	1.03	3	4	13	11	39741	8.59	0.176	0.139	23	18	20	22	5	13	21	18	6	25	38	29	6	13	13	27	22	3	11	20	0.488	-0.336261	0.076487	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR069C	0	594	221	101	0.461538462	0	1.05	0	4	0	2	22093	5.43	0.198	0.184	18	5	14	11	1	7	16	14	4	12	16	17	4	15	6	9	11	2	5	10	0.524	-0.338579	0.111675	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR072C	1	1158	190	368	0.4	0.845108696	1.46	0	4	0	11	43194	4.58	0.171	0.159	25	14	22	30	6	17	30	22	1	24	27	30	15	16	12	34	20	2	15	23	0.511	-0.466753	0.085714	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR073C	0	621	159	190	0.48427673	0.4	2.1	0	3	0	1	23150	9.6	0.173	0.264	14	7	8	5	4	8	9	17	3	14	21	13	12	11	6	14	11	3	11	15	0.56	0.220874	0.121359	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YJR074W	0	657	159	229	0.48427673	0.305676856	2.44	0	4	18	2	24307	4.41	0.154	0.192	14	6	8	14	2	13	21	11	5	11	20	12	4	7	8	12	20	3	4	23	0.531	-0.252294	0.06422	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR075W	0	1191	229	182	0.305676856	0	1.64	1	2	19	5	46297	8.43	0.179	0.168	20	20	22	24	1	25	22	13	13	37	35	27	6	25	21	25	20	10	10	20	0.518	-0.388384	0.113636	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR076C	1	1248	653	182	0.226	0	1.92	6	3	0	24	47648	4.76	0.174	0.178	11	31	24	28	3	15	45	23	8	37	45	20	7	12	13	34	27	2	12	18	0.515	-0.581446	0.062651	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR078W	0	1362	669	210	0.463378176	0.552380952	1.11	0	2	59	0	50775	7.97	0.126	0.115	27	26	23	23	10	12	28	31	14	31	50	28	12	13	20	34	27	5	15	24	0.466	-0.272406	0.072848	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR082C	0	342	352	297	0	0.175084175	1.08	0	1	0	16	12895	6.42	0.147	-0.058	6	3	10	9	0	8	8	7	9	4	6	9	1	6	0	16	5	0	5	1	0.393	-1.33628	0.097345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR083C	0	930	195	352	0	0	1.15	0	1	0	10	35520	9.37	0.108	-0.041	9	16	28	17	0	25	24	8	8	15	24	27	7	11	28	28	17	0	6	11	0.387	-1.15469	0.055016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR084W	0	1272	195	115	0	0.008695652	0.92	0	4	16	2	49482	9.9	0.099	-0.011	21	32	22	18	9	17	31	15	12	25	57	32	9	15	14	29	16	5	19	25	0.389	-0.363357	0.092199	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR088C	0	879	344	94	0.122093023	0.085106383	0.88	0	3	0	0	33855	5.44	0.171	0.16	19	9	20	13	4	11	27	9	0	17	44	29	9	10	3	17	16	3	17	15	0.504	-0.219521	0.10274	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR090C	0	3456	733	289	0.4	0.134948097	0.89	0	4	0	19	132733	6.48	0.117	-0.005	37	72	127	77	21	56	60	37	25	80	138	52	29	52	40	73	71	7	27	70	0.41	-0.396959	0.074718	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR091C	0	3276	782	733	0.582	0.2946794	0.6	1	2	0	283	120373	6.96	0.151	0.128	55	35	114	43	8	71	46	51	32	62	101	46	31	36	67	140	74	7	24	48	0.48	-0.53538	0.061412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR092W	0	3963	782	141	0.508951407	0.007092199	0.74	0	2	67	2	165022	4.69	0.147	0.058	63	57	100	104	14	62	161	52	36	88	112	115	23	54	70	148	82	13	33	61	0.454	-0.867956	0.069061	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR093C	1	984	365	141	0.323287671	0.007092199	0.79	0	4	0	18	35777	4.08	0.119	0.006	18	11	29	35	0	14	18	18	2	14	22	15	13	10	27	40	20	2	7	12	0.404	-0.842813	0.058104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR094C	0	1083	2653	365	0.194	0.323287671	0.91	0	0	0	6	41858	5.01	0.184	0.035	13	8	36	26	3	22	23	6	12	19	18	24	3	26	20	47	25	1	23	5	0.455	-1.05139	0.138889	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR094W-A	0	554	2653	914	0.073	0.672	0.84	1	5	251	0	10091	11.21	0.571	0.686	11	10	0	1	5	3	3	9	1	4	3	11	2	1	0	6	9	1	4	8	0.809	-0.375	0.065217	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR096W	0	849	453	369	0.260485651	0.002710027	0.78	5	2	43	0	32344	6.92	0.222	0.216	15	11	14	15	6	10	23	19	8	16	30	25	5	7	16	13	11	7	14	17	0.533	-0.485461	0.099291	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR097W	0	519	369	254	0.002710027	0	0.9	0	2	25	1	20027	4.78	0.131	-0.073	5	9	11	16	6	8	14	7	6	11	18	10	4	9	3	15	7	1	6	6	0.377	-0.601744	0.093023	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR099W	0	711	419	64	0.119331742	0	0.83	0	4	24	1	26385	4.28	0.109	-0.049	14	7	19	14	1	9	20	12	3	11	26	10	3	12	11	23	14	3	8	16	0.374	-0.33178	0.097458	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR100C	0	984	899	64	0	0	0.83	0	2	0	1	37479	9.13	0.1	-0.085	15	24	18	22	2	11	14	22	8	26	17	15	11	26	11	25	23	4	10	23	0.369	-0.289908	0.122324	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR102C	0	609	988	122	0.004	0.368852459	1.05	0	3	0	5	23557	5.17	0.131	0.008	4	10	12	16	4	10	11	6	1	16	18	14	5	6	8	22	14	7	8	10	0.426	-0.533168	0.10396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR103W	0	1695	988	100	0.127530364	0.77	1.2	1	3	62	5	63056	6.02	0.157	0.157	25	28	22	32	8	17	44	47	20	39	57	32	14	16	26	36	30	7	17	47	0.497	-0.230497	0.070922	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR104C	0	465	566	100	0.506	0.77	1.98	0	3	0	6	15855	5.93	0.377	0.494	13	4	8	9	2	3	10	22	6	6	6	10	2	6	8	11	10	0	1	17	0.697	-0.322727	0.045455	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR105W	0	1023	566	234	0.446996466	0.427350427	1.38	0	4	72	4	36372	4.86	0.37	0.484	41	5	13	23	3	11	19	27	7	16	31	24	6	17	15	22	19	2	10	29	0.69	0.005588	0.085294	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR106W	0	2178	234	325	0.427350427	0.135384615	0.86	0	2	12	1	80656	6.76	0.104	0.01	45	25	35	27	14	20	29	33	15	72	106	26	25	43	28	84	41	10	15	32	0.401	0.430758	0.093793	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR107W	0	987	325	386	0.135384615	0.632124352	0.91	0	1	22	0	37261	6.08	0.127	0.036	14	15	14	16	8	5	27	25	9	24	31	21	8	20	16	19	14	3	14	25	0.432	-0.089939	0.112805	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR108W	0	372	386	501	0.632124352	0.014	0.76	0	0	22	3	14204	4.25	0.139	0.068	7	4	8	9	2	0	8	3	3	10	12	3	2	5	2	14	14	6	6	5	0.461	-0.149594	0.138211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR109C	0	3357	673	501	0.254	0.015968064	0.89	0	3	0	8	123914	5.05	0.239	0.256	91	41	57	65	11	33	82	66	16	84	102	75	19	45	47	83	62	8	44	87	0.561	-0.133363	0.086762	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR110W	0	2067	673	173	0.249628529	0.572254335	0.99	0	4	71	2	80151	7.58	0.158	0.057	15	36	52	49	10	31	36	33	22	39	75	49	11	41	24	58	35	13	23	36	0.446	-0.546802	0.111919	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR112W	1	606	323	154	0.26006192	0.441558442	1.56	0	2	26	16	23639	4.61	0.087	-0.083	9	10	14	13	4	16	26	5	5	10	22	14	6	4	3	12	5	2	7	14	0.373	-0.754726	0.064677	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YJR115W	0	510	890	373	0.094382022	0.648793566	2.22	0	0	91	0	19049	8.69	0.099	0.059	9	9	6	9	2	4	5	4	12	13	17	7	7	5	9	22	16	0	6	7	0.438	-0.247337	0.065089	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR116W	0	840	373	342	0.648793566	0.055555556	1.69	0	3	30	2	32011	10.52	0.14	0.174	16	9	16	6	4	5	5	8	7	19	33	15	13	24	13	25	19	7	10	25	0.51	0.489606	0.146953	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR117W	0	1362	342	121	0.055555556	0.446280992	1.25	0	5	17	34	52324	8.04	0.268	0.293	21	11	18	23	3	13	18	15	13	36	58	31	13	41	19	39	28	5	21	27	0.586	0.215452	0.147903	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR119C	0	2187	635	202	0.248	0.133663366	1.15	1	4	0	1	84983	6.1	0.148	0.018	18	32	47	60	20	24	39	26	17	54	72	54	12	42	41	51	42	8	39	30	0.432	-0.470742	0.122253	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR123W	1	678	631	313	0.217115689	0.565495208	0.99	0	5	52	1	25038	9.11	0.838	0.846	24	17	13	10	1	11	20	10	2	17	14	15	3	7	9	9	16	1	3	23	0.91	-0.332	0.048889	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR124C	0	1347	498	313	0.044176707	0.565495208	0.85	0	1	0	0	49663	7.53	0.141	0.111	35	15	16	17	11	8	16	27	8	38	64	19	20	28	16	33	28	5	14	30	0.461	0.614509	0.104911	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR125C	0	1227	290	498	0.117241379	0.044176707	0.9	0	4	0	1	45091	4.55	0.167	0.086	36	17	27	33	0	18	35	22	5	19	22	28	8	21	15	49	27	2	10	14	0.46	-0.82402	0.080882	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR126C	0	2436	227	290	0.052863436	0.117241379	0.81	0	2	0	2	92017	7.18	0.127	0.051	50	44	44	49	3	24	51	52	24	47	74	52	19	33	33	80	38	11	42	41	0.43	-0.497411	0.106042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR129C	0	1020	198	940	0.282828283	0.336170213	0.96	0	3	0	0	38996	4.77	0.109	-0.01	18	14	15	25	10	12	30	14	5	22	40	26	8	11	12	14	21	4	15	23	0.41	-0.266077	0.088496	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR130C	0	1920	506	198	0.018	0.282828283	0.86	2	2	0	1	72350	5.93	0.13	0.044	30	28	37	35	14	15	50	38	11	39	62	47	14	37	23	51	39	4	24	41	0.438	-0.276056	0.101721	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR131W	0	1650	506	228	0.017786561	0	0.75	0	3	37	4	63057	5.52	0.144	0.083	26	24	22	33	5	14	38	37	18	29	60	28	16	27	19	49	34	13	31	26	0.45	-0.321494	0.129326	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR133W	0	630	322	108	0.192546584	0	0.85	1	2	18	3	23671	6.17	0.284	0.325	15	10	10	14	2	9	16	13	7	22	18	15	7	4	7	10	10	3	6	11	0.608	-0.331101	0.062201	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
